content,score
bingungvcara dapet QR kode dr mana????...tolong sekedar saran ya...kl bikin aplikasi mungkin harus dipastikan dlu sudah layak untuk di sosialisasikan belum ke masyarakat...kan tujuannya mempermudah...tp yg dirasakan malah mempersusah...tolong ya sekelas kementrian harusnya bisa membuat aplikasi yg jauh lebih bagus lg..🙏👍,4
Bagus ok👍👍👍 Cuman perlu perbaikan Aplikasinya sering tiba-tiba keluar sendiri & membuka Aplikasi nya harus pakai kuota reguler terus. Coba kalau bisa kuota Unlimited lebih mantap 👍👍,4
"Aplikasi cukup bangu, sangat membantu. Sayangnya konek ke servernya susah banget. Gak bisa masuk"" walaupun pakai jaringan WIFI atau seluler",2
"Sebenarnya aplikasi mempermudah, untuk kemajuan digitalisasi. Hanya saja aplikasinya yang sangat lambat, padahal menggunakan jaringan yg sudah mendukung. Semoga lekas dibenahi",2
"seharusnya kalau sudah digital cara daftarnya gak perlu harus datang kemana², cukup verifikasi aja dgn sidik jari, wajah dll. kenapa harus ribet datang ke kecamatan lagi untuk scan barcode. bagi pihak terkait mohon dipertimbangkan lagi yaa, ini hanya masukan, terima kasih",1
"Maaf min ini emang lagi maintence apa gimana yah, ko aplikasi saya tidak bisa di buka keterangan di situ kokensi dan coba lagi kepadahal sinyal saya bagus dan bisa untuk buka aplikasi lain ? Mohon informasinya.terima kasih 🙏🙏🙏",3
"Kepada yth bapak/ibu yang membuat apk ini tolong di kondisikan banyak orang yang tidak bisa login di apk ini di karenakan selalu terjadi kesalahan jaringan padahal connection jaringan di hp semua orang yang mempunyai apk ini bagus sinyal nya, jadi tolong secepatnya perbaiki apk ini agar semua orang bisa menggunakan nya.",1
"Ini online tapi harus ada QR barqode dari dukcapil berarti harus ke kantornya? Ga sesuai expetasi kirain online bisa di kerjain di rumah ternyata cuma manual berubah digitalisasi aja, caranya sama aja buat apa aplikasi ini di buat parah....",1
"Usang usang diperbaharui, berkedok ""Digitalisasi"" namun implementasinya masih menggunakan cara lama dengan mewajibkan validasi ke Dukcapil asal. Barangkali ini kalimat yang tepat untuk aplikasi yang menyerap cukup besar anggaran negara. Aplikasi yang terkesan dipaksakan. Negara yang memiliki segalanya, seharusnya bisa membuat aplikasi yang jauh lebih bagus dari BCA, dan aplikasi aplikasi milik swasta lainnya.",1
"Masih harus scan qr code dari dukcapil untuk verifikasi, artinya harus ke dukcapil dulu, gak praktis, digital tp manual, artinya yg merantau harus pulang kampung dulu, buat scan qr code di dukcapil asalnya, ide yg jelek, mau maju tp nanggung Contoh lah aplikasi e-samsat yg serba digital, pendaftaran cpns dari bkn, dll, tolong dukcapil yg praktis...",1
Tiap kali mau buka menu dokumen loading Mulu sekalinya bisa mau cek KK sudah masukan password juga loading gak selesai selesai. Mau cek KTP juga loading terus.,2
"Berkas fotocopy ktp dan fotocopy KK masih d butuhkan seperti di rs, puskesmas , KUA, pekerjaan , Rt , Rw dan seterusnya, sementara di aplikasi ini gk bisa di cetak... Jd gk ada manfaatnya dan fungsinya.. buat apaan aplikasi ini",1
"sebelum saya ke dispenduk capil, saya chat via WA dan pertanyaan saya ""apakah sudah bisa menggunakan KTP digital"" ? jawab : Ya bisa. keesokan harinya saya ambil cuti untuk mengurusi KTP Digital, setelah sampek di dispendukcapil dan antre selama 2 jam , pas giliran saya ke pelayanan, petugas ngecek dan mencoba aplikasi IKD, Ternyata EROR, kan bikin kecewa aja udah bela2in cuti dan nunggu berjam2, hasilnya nihil. aplikasinya perlu improvement.",1
"Perlu Upgrade lebih baik lagi, Uji Coba seharusnya sudah mantab sudah siap semuanya untuk TTE Privyidnya atau TTE Perurinya masih belum bisa Nyambung, pilihan yang lainnya belum ada. Pemerintah atau Pihak Developer harus lebih giat lagi, untuk pendaftaran Aplikasi lain yang harus menggunakan EKTP Fisik untuk Verifikasi Identitas KTP belum bisa pakai KTP Digital. MOHON UNTUK DIBACA LALU DIKERJAKAN KARENA INI MENYANGKUT KENYAMANAN KEAMANAN IDENTITAS DOKUMEN KAMI PARA RAKYAT RAKYAT.",1
"memang aplikasinya masih tahap percobaan,,, bukan disebab masalah jaringan lemah atau kuat,,, karena banyak dokumen/data yang terus di update dengan akun yang terkait,,, yang pada akhirnya akan ada dokumen SIM, SURAT NIKAH,,, atau apa apa saja yang terkait dengan data akun,,,",5
"Haduhh, namanya doang online. Tapi kita mesti ke kecamatan/capil langsung buat scan barcode. Klo gitu apanya mempermudah? Yang ada tambah ribet, iyaa kalo orangnya ngerti. Lah kalo yg butuh orang tua? Apa ngerti mereka gini. Heran, jauh banget negara kita kalo masalah teknologi pemerintah gini",1
"Hp saya kamera depannya rusak, sementara saya di cecer pake ini dan disuruh buat scan karena mau pemilu. Mau scan barcode disuruh foto pake kamera depan buat mastiin identitas, tapi kamera depan saya pecah. Kenapa ga ada fitur foto pake kamera belakang? Repot sekalii😮‍💨😮‍💨😮‍💨😮‍💨 Tolong di update lagi deh, katanya mau 'maju' wkwkwk.",3
Tidak semua warga punya hp andrid buat kebijakan pertimbangkan dulu.. Emangnya udah yakin negara ini maju dan mayoritas penduduknya perekonomiannya tinggi.. Tidak masuk akal.. Aplikasinya juga idak bisa login di versi android 6 kebawah,1
"minim minat minim keamaan minim uk.minim nggak bisa di udah kekurangan nya banyam mending e-ktp fisik aja sangat membantu bagi pemula dan lansia , digital itu harus serba bisa dan sistem nya sulit di bobol ini malah kebalika nya!!",1
"Saya sudah 3x unduh dan install lalu uninstall kembali aplikasi ini, terakhir saya sudah mencoba lakukan verivikasi data tapi diarahkan ke kantor camat atau discakpil sedangkan posisi jauh... Kok malah ribet ya harus ke kantor camat/discakpil lagi... Hadeuuuhhh.... Ribet n lieur...👎👎👎",1
"Disini saya belum pernah coba masuk, malah disuruh masukkin pin daftar aja belum. Kebiasaan loh, bilang mempermudah gak taunya dibuat sulit. Awas ya yang buat program ginian, hati-hati mempersulit org balasan nya setimpal. Nauzubillah mindzalik",1
"Maksudnya ini aplikasi gimana yah, bukan kah adanya aplikasi ini untuk mempermudahkan layanan kependudukan kepada masyarakat. Ini setelah kita photo muka di kira selesai ternyata di minta barcode kepada petugas dukcapil....maksudnya ini gimana, kita harus dateng lagi ke dukcapil??? Lah..terus konsep mempermudah nya dimana??? Ini kita perantau, gimana caranya kita minta barcode nya ke dukcapil didaerah asal. Tolong donk jgn mempersulit rakyat. Tolonf donk diperbaiki",1
Mau praktis malah ribet harus scan barcode untuk buat akunya....seperti tidak niat aja bikin sistemnya...mending hilangkan scan barcode saat pembuatan akun.....kita tunggu perbaikan dan pemecahan malasah tersebut...krna orang yg ada di rantau kesulitan untuk scan barcode.nya....,1
"Ngak bisa login padahal jaringan bagus,setiap buka apknya jaringan langsung jelek padahal kalau buka apk lain lancar-lancar saja, tolong donf di perbaikin lagi kan penting sekali mau buka",1
"Tolong disesuaikan dengan versi android yg terbaru, karena aplikasi dengan hp tidak sinkron sehingga dokumen tidak bisa di buka, hanya loading terus menerus.",3
"Proyek proyek, Apa guna ada aplikasi, mau daftar harus ke dukcapil buat scan QR, lucu memang, masyarakat mengharap dengan adanya apk ini untuk mempermudah pembuatan atau pergantian, karna jika ke dukcapil ribet minta ampun, belum adanya pungli pungli. Lah ini buat apk harus tetap ke dukcapil, sama saja bohong, kadang kadang ya gila, tujuan aplikasi ini apa coba? Buat proyek??so buat aplikasi itu sangat muahal.",1
"Katanya ktp digital, ak mau buat sendiri aja harus scan barcod dan itu harus kedukcapil. Sama aja bambang namanya digital ya harusnya mempermudah jangan dipersulit donk",1
"Ga pernah bisa dibuka lagi ni aplikasi. Mau di uninstal tapi tar pas download lg malah diminta scan lagi ke capil, malah ribet. Mau ngurus ktp kmrn wajib instal ni aplikasi, skg malah ga bisa dibuka. Kan tolol!!!!",1
"Aplikasi ini sangat membingungkan... Sangat jelek... Permintaan Scan QRCode.... Padahal tidak ada QRCode yang dikirim... Kalaupun dikirim melalui HP, bagaimana cara scannya... Tolong timnya memperbaiki aplikasi agar User Friendly.",1
"Aplikasi yang sangat bermanfaat dan memudahkan masyarakat dalam era digital. Supaya lebih canggih lagi, agar ditambahkan menu edit data pribadi penduduk secara mandiri sehingga data penduduk bisa lebih akurat lagi dan bisa diupdate kapan saja dan dimana saja... Terima kasih Dukcapil....😊🙏",5
"izinkan screenshot napa,, ktp digital gak bisa bikin foto copy, susah, bukanya makin gampang ini malah makin ribet, harus ada hp lah, kuota lah, jaringan harus bagus lah,, apa lah.. minimal izinkan screenshot lah, biar gampang kalo mau bikin foto copy,, lagian kan udah pake pin,, mana buka sana buka sini harus masukin pin. di tunggu nexs up date",1
"Sekedar info ke developernya,untuk jaringan seluler imdosat tidak.bisa masuk ke app,harus pakai wifi dulu baru bisa, kuota masih ratusan giga, dan jaringan statusnya lancar jaya (5G)",2
"Aplikasi tidak bisa digunakan, krena masalah koneksi.. padahal jaring sudah 5G dan Aplikasi lain baik2 aja.. hanya berumur 8 jam setelah aktif,dan sekarang useless..",1
"Tolong supaya diperbaiki lagi, saya buka dokumen aja susah sekali cuma loading aja loading trs endingnya juga terjadi kesalahan sudah pake wifi juga apa yg salah? Mending ktp fisik aja dprd pake digital ujung2nya juga ga bisa digunain",2
"Halah ribet ,kalo yg rumahnya deket enak lo, yg hauh ini bolak balik pake ongkos boy, online pikirnya mudah kok ujung²nya ke dukcapil buat scan halah ,mending skalian buat disana lah gk perlu apk ginian",1
"Sumpah ini dokumen paling susah di buka, di bank gak bs sreenshot sedangkan pihak bank mnt data diri di bagikan bentuknya barcode yg gak bs di akses, ampun dah. Tolong di perbaiki kl gak cetak fisik aja ky dl, mau daftar p3k juga susah krn syarat daftar diminta bentuk EKTP...tolong di TL ya dukcapil🙏",1
"Mungkin bagus aja si kalo tujuannya untuk mempermudah masyarakat supaya nggak mesti datang ke dukcapil.. Cuma masih banyak fitur yg dibatasi disini.. Kalo untuk mengganti fotocopy KTP kalo kata saya mending instansi yg berkepentingan menyediakan mesin pembaca KTP, jadi kita tinggal tap aja, nggak harus pakek ikd, krn kasian sama masyarakat yang gaptek, terutama nenek/kakek di kampung.",3
"Siang saya mau pengaduan, kok gak bisa d buka ya aplikasinya sekarang...tulisannya koneksi gagal padahal jaringan bagus, udah hampir seminggu kayak gitu...mohon perbaikannya",3
"bintang 1 aja ya boss...aplikasi gx mutu soale,,,ada aplikasi itu untuk mempermudah jangkauan penduduk yg jauh rumah nya dari dukcapil...eh ini malah masih tetep suruh ke dukcapil buat apa ada aplikasi coba,kata nya digital tp manual jg ujung nya.blm siap masuk era digital ya gx usah coba2 boss",1
udh beberapa hari ga bsa cek dokumen di apk. mau buat ktp fisik ga bsa krn yg di prioritas buat yg baru anak2 lulus sekolah. di arahin ke ktp digital malah apk nya yg ga benar. muter2 ga bsa baca dokumen nya. parahh bgt,1
"Ribet, mash ada yg error, mau cetak ulang ktp karena kehilangan, tapi sama petugasnya disuruh ngeprint ktp yg ada di aplikasi, gmna cara ngeprintnya? Gk ada tombol simpan gambar, di screenshot aja gk bisa",2
"Kalo mau daring sih bagus, asalkan bener bener sistemnya. ini malah bikin jadi ribet, sok daring tp tetep konfirmasi harus ke pelayanan juga. nambah nama di KK aja jadi sulit. pelayanan berbelit belit. klo belum siap dengan sistem daring mending langsung ke pelayanan langsung aja",1
Izin Bapak/ibu sebagai masukan saja ketika pendaftaran akan lebih baik kalo verifikasi nya cukup pakai no.hp saja tidak perlu scan barcode/masyarakat harus datang ke Dukcapil. Yang kedua ketika ganti hp/hp hilang klo mendownload lgi di aplikasi IKD tidak ada menu LOGIN yang sudah pernah mendaftar dan DAFTAR bagi pengguna baru. Terima kasih Pak/Bu,5
"membantu dari mananya? mempersulit iya. solusi untuk org tua yg gaptek dan gak punya hape android gimana? masa iya malah disuruh pinjem ke sodaranya. sedangkan pihak kelurahan bilang 1 aplikasi ga bisa 2 akun. dikira nextnya sodaranya itu gak butuh apl ini. SOLUSI DONG SOLUSI!!!! kesian warga di persulit mulu, kenapa dzolim banget sih",1
"Buat apps tapi daftarnya masih manual ke kantor dukcapil. Yang punya ide gimana tuh? Kalau scan aja harus ke kantor ya gak usah dibuatkan aplikasi yang ""katanya"" harus pakek hape canggih 😅. Secanggih canggihnya hape tapi masih ke kantor ya yang bener aja hahaaaa Suka bener emang. #akugakkomenjeleklohya",1
"Keluhan ini dibaca ya. Jangan diam aja, segera perbaiki. Menurut saya merepotkan. Bukannya memudahkan malah merepotkan, untuk daftar saja harus dapat kode dari pihak terkait. Katanya memudahkan,,, Saran saya tak usa pakai kode barkot lagi yang harus datang ke kantor. Cukup kirimkan saja kodenya melalui email atau WhatsApp nomor ynag terdaftar. Itu lebih memudahkan. Karena kami daftar memakai email dan no telpon juga.",1
"Saya lupa pasword gk bisa masuk , tapi gk ada pilihan lupa pasword untuk setting pasword baru , tolong dong ini aplikasi gimana .. Udh gitu ktp digital tidak bisa di gunakan di perbankan , gk bisa buat pembukaan rekening bank atau yang berhubungn dengn bank , sementara mau bikin ktp fisik susah banget di jawa tengah , kata petugansnya tdk ada blanko nya , jadi gimana sekarang serba digital , ktp digital ,tapi ttp aja masih nyusahin",2
aplikasinya hancur sehancurnya ngak bisa di akses setiap kali mau akses infonya terjadi kesalahan koneksi jadinya mau ngurus berkas sudah hampir sebulan ngak jadi2. untuk tiap kantor dukcapil tiap daerah kasih solusi agar tidak merugikan masyarakat,1
"Sekedar saran,kalau bisa untuk verifikasi barcode tidak harus datang ke lokasi dukcapil/kecamatan,harus nya bisa fleksibel daftar dimana saja ,karna tidak semua orang bisa meluangkan waktu untuk datang ke lokasi untuk verifikasi barcode,verifikasi wajah. Kenapa tidak meniru system verifikasi bank virtual atau bank yg sudah bisa membuat rekening tanpa harus datang ke bank, dan pinjol pun bisa verifikasi data tanpa bertemu langsung.mudah2an ada perbaikan system supaya birokrasi nya tidak sulit.",2
"Luar biasa sangat tepat,untuk sistim ke amanan identitas kita,,tapi ko belum bisa terbuka dan terlihat semuah yg sudah terdaptar masih loding cari data,,,mungkin nanti di perbaiki,,,",4
Hadehh mau login aja lama banget loadingnya.. ini maunya aplikasi gimana si. Aplikasi lain normal kencang . Ini aplikasi ini doank kesalahan jaringan terus berulang2 nyoba tetap aja tulisan nya kesalahan jaringan.,1
Masih bingung dengan fungsinya.. ujung2nya tetep harus datang kekantor dan ngantri dan malah dikasih informasi yg kontradiksi dengan penjelasan dari kelurahan yg diinfokan kalau ktp fisik sudah mau dimusnahkan.. Lagi lagi disuruh bikin surat kehilangan... ilang ktp nya sekali lapornya dah berkali2 karena info yg simpang siur... Klo penyelesaiannya harua tatap muka dan bertele2 mending ga usah pake aplikasi.. brp invest negara untuk sistem tp penerapannya amburadul,1
"ini bagaimana ya setelah klik daftar trus isi data, lalu swap fhoto, udah gtu aja yg ada cuma tombol kembali sama sca kode Qr, masalahnya yg mau d scan tuh apa 🕵, trus kenapa gda tombol selanjut atau apake gtu bahasanya di bikin tombol penyelesaian pendaftarannya, heran saya buat apk ko stengah2 udah liris pula d playstore, apa ga mau ini yg bikin apk nya",3
"aplikasi ini menurut saya pribadi sangat tidak berguna. mau masuk ke menu identitas aja nunggu 5 menit gak masuk selalu gagal. padahal sinyal 4g dan 5g sangat kuat, kuota juga baru isi banyak 100 gb. kalau belum siap dan belum mampu orang ite nya mendingan dikandangin aja",1
"Sangat buruk,, pas mau masuk muter terus. Gua cek apakah sinyal gua ternyata bukan karena saat YouTube lancar jaya.. Emang ini aplikasi kalo belum siap jangan mempersulit lah",1
"Banyak yg belum tau , aplikasi ini bukan sembarangan yg bisa di instal , tujuan memasukan data2 nik dll, dan hal yg terakir di bagian belakang harus scan barcode , scan barcode itu tujuan nya mencocokan data di hp sama data di dukcapil, kalo mau scan barcode ya harus ke kelurahan masing2 / di kantor dukcapil. Sekian ,kalo ada yg salah mohon di benarkan terimakasih 🙏🙏",5
"Klo niat mempermudah.... Harusnya tidak perlu lagi ke dukcapil setempat cuma utk verifikasi barcode... Karena akan kesulitan bagi yg berdomisili di luar daerah, coba lah di bikin simpel... Kan sdh ckp dgn verifikasi wajah dll...",3
"Sangat tidak efisien, terutama buat orang2 lansia / sudah tua. Ya kalo semua orangtua/lansia punya ponsel dan mengerti cara menggunakannya. Yg tidak punya bagaimana?? Orang tua saya mau cetak ktp tdk bisa karena harus punya PONSEL dan harus download aplikasi tersebut. Masak dikasih solusi datang ke dinas untuk cetak ktp, ya kalo dinas dekat rumah gpp, klo yg rumahnya dipelosok bagaimana?? #mikirDongBoss",2
